user_id,attempt,recent_attempt,CF,recent_CF,u_bloom_score,u_3PL_score,u_recent_CF,CR,LI,LG,type
6780,559.0,0.0,0.5420393559928444,0.0,32.5,12.117715114199997,0.0,84.92553191489361,43.61702127659574,6554.0,repeat
6781,263.0,0.0,0.43346007604562736,0.0,-15.5,-26.1035274303,0.0,45.903225806451616,12.010752688172044,4033.0,repeat
6782,518.0,0.0,0.5579150579150579,0.0,28.5,22.1993141419,0.0,62.265306122448976,49.285714285714285,4169.0,repeat
6783,213.0,0.0,0.15023474178403756,0.0,-77.5,-76.317672642,0.0,39.956989247311824,0.7956989247311828,4224.0,repeat
6784,333.0,0.0,0.4174174174174174,0.0,-23.0,-35.2028747185,0.0,66.79569892473118,10.21505376344086,6815.0,repeat
6785,610.0,0.0,0.7049180327868853,0.0,126.5,105.9270851338,0.0,94.21505376344086,40.98924731182796,6576.0,repeat
6786,572.0,0.0,0.493006993006993,0.0,-23.5,-15.428599996,0.0,98.01075268817205,44.376344086021504,6521.0,repeat
6787,634.0,0.0,0.5741324921135647,0.0,40.5,26.294876397199996,0.0,99.60215053763442,50.784946236559136,5719.0,repeat
6788,222.0,0.0,0.36036036036036034,0.0,-33.5,-31.8173921458,0.0,47.24731182795699,12.806451612903226,3731.0,repeat
6789,562.0,0.0,0.5,0.0,-12.5,-16.489437854400006,0.0,77.39784946236558,44.16129032258065,5180.0,repeat
6790,590.0,0.0,0.4423728813559322,0.0,-39.5,-48.2739932955,0.0,89.8061224489796,7.755102040816326,11233.0,repeat
6791,453.0,0.0,0.7240618101545254,0.0,129.0,86.11976959590001,0.0,79.59139784946237,34.623655913978496,5827.0,repeat
6792,566.0,0.0,0.3869257950530035,0.0,-80.5,-78.96697275090001,0.0,91.40860215053763,43.35483870967742,6355.0,repeat
6793,256.0,0.0,0.703125,0.0,58.5,39.624198985,0.0,41.39784946236559,50.75268817204301,2460.0,repeat
6794,3.0,0.0,0.0,0.0,-1.0,-1.8567455326000002,0.0,0.0,0.0,0.0,new
6795,484.0,0.0,0.25826446280991733,0.0,-124.0,-120.2736766914,0.0,93.39795918367346,8.112244897959183,10790.0,repeat
6796,339.0,0.0,0.5693215339233039,0.0,6.5,15.644015120100002,0.0,74.10752688172043,7.989247311827957,6997.0,repeat
6797,286.0,0.0,0.7307692307692307,0.0,54.0,55.822715976400005,0.0,48.265306122448976,48.775510204081634,3191.0,repeat
6798,292.0,0.0,0.5856164383561644,0.0,9.0,12.9664609108,0.0,84.01075268817205,29.56989247311828,7080.0,repeat
6799,266.0,0.0,0.8082706766917294,0.0,97.5,72.6911767296,0.0,92.2258064516129,19.838709677419356,8361.0,repeat
6800,579.0,0.0,0.26424870466321243,0.0,-145.0,-136.1134332954,0.0,76.15053763440861,8.795698924731182,7632.0,repeat
6801,163.0,0.0,0.6932515337423313,0.0,27.0,29.8980012889,0.0,49.32258064516129,26.387096774193548,3739.0,repeat
6802,162.0,0.0,0.4074074074074074,0.0,-16.5,-22.100000100200003,0.0,52.11702127659574,36.9468085106383,4399.0,repeat
6803,217.0,0.0,0.7511520737327189,0.0,46.0,44.2641521432,0.0,43.505376344086024,55.96774193548387,1823.0,repeat
6804,671.0,0.0,0.7988077496274217,0.0,210.0,182.41754070460001,0.0,98.75510204081633,55.55102040816327,5988.0,repeat
6805,409.0,0.0,0.5941320293398533,0.0,38.0,32.08992452,0.0,67.85714285714286,71.37755102040816,2302.0,repeat
6806,41.0,0.0,0.6585365853658537,0.0,4.5,4.1906630825,0.0,25.0,45.0,346.0,repeat
6807,638.0,0.0,0.3401253918495298,0.0,-119.0,-111.2855232789,0.0,100.0,19.43010752688172,9030.0,repeat
6808,181.0,0.0,0.35911602209944754,0.0,-26.5,-33.0136076983,0.0,60.354838709677416,10.602150537634408,5900.0,repeat
6809,146.0,0.0,0.6301369863013698,0.0,24.5,13.277235049,0.0,0.0,0.0,0.0,repeat
6810,454.0,0.0,0.8414096916299559,0.0,173.5,134.6875257916,0.0,60.861702127659576,65.75531914893617,2569.0,repeat
6811,510.0,0.0,0.5588235294117647,0.0,12.5,20.6804436974,0.0,80.53191489361703,20.0,7432.0,repeat
6812,585.0,0.0,0.8290598290598291,0.0,215.5,168.7098112477,0.0,91.37755102040816,60.55102040816327,5010.0,repeat
6813,610.0,0.0,0.2901639344262295,0.0,-136.5,-132.3345299637,0.0,78.04081632653062,12.46938775510204,8235.0,repeat
6814,336.0,0.0,0.31547619047619047,0.0,-61.5,-67.9829615877,0.0,72.0204081632653,13.091836734693878,7634.0,repeat
6815,3.0,0.0,0.0,0.0,-1.0,-1.8567455326000002,0.0,0.0,0.0,0.0,new
6816,585.0,0.0,0.6974358974358974,0.0,119.5,92.7755583263,0.0,94.9795918367347,39.173469387755105,7883.0,repeat
6817,169.0,0.0,0.7514792899408284,0.0,31.0,36.4302605228,0.0,33.12903225806452,55.18279569892473,1432.0,repeat
6818,321.0,0.0,0.8348909657320872,0.0,103.5,96.7986065884,0.0,51.704081632653065,51.816326530612244,2984.0,repeat
6819,140.0,0.0,0.2785714285714286,0.0,-31.5,-29.580216257,0.0,29.150537634408604,7.21505376344086,2715.0,repeat
6820,181.0,0.0,0.32044198895027626,0.0,-29.0,-36.976530077300005,0.0,48.08510638297872,14.72340425531915,5601.0,repeat
6821,652.0,0.0,0.2684049079754601,0.0,-155.5,-154.69850261620002,0.0,100.0,16.244897959183675,10775.0,repeat
6822,248.0,0.0,0.782258064516129,0.0,56.0,63.7821825712,0.0,52.89247311827957,45.96774193548387,2716.0,repeat
6823,348.0,0.0,0.46839080459770116,0.0,-24.5,-26.5524564215,0.0,81.3265306122449,33.51020408163265,6497.0,repeat
6824,3.0,0.0,0.0,0.0,-1.0,-1.8567455326000002,0.0,0.0,0.0,0.0,new
6825,199.0,0.0,0.1507537688442211,0.0,-77.5,-72.7323207691,0.0,35.763440860215056,9.010752688172044,3498.0,repeat
6826,638.0,0.0,0.5454545454545454,0.0,31.5,7.3866698804,0.0,99.39784946236558,24.602150537634408,8604.0,repeat
6827,516.0,0.0,0.5445736434108527,0.0,50.0,11.619002952199999,0.0,64.86734693877551,52.265306122448976,4169.0,repeat
6828,193.0,0.0,0.7409326424870466,0.0,39.5,34.8995786647,0.0,0.0,0.0,0.0,repeat
6829,180.0,0.0,0.45555555555555555,0.0,3.0,-12.8084641017,0.0,40.25806451612903,32.41935483870968,2486.0,repeat
6831,558.0,0.0,0.7150537634408602,0.0,119.0,113.2276618764,0.0,75.92857142857143,72.53061224489795,2714.0,repeat
6832,467.0,0.0,0.556745182012848,0.0,9.0,11.955468520799998,0.0,93.37755102040816,43.265306122448976,6933.0,repeat
6833,214.0,0.0,0.29439252336448596,0.0,-57.5,-49.103056227900005,0.0,44.72043010752688,11.78494623655914,3906.0,repeat
6834,350.0,0.0,0.4942857142857143,0.0,1.5,-12.255223729999999,0.0,74.94623655913979,30.602150537634408,5658.0,repeat
6835,531.0,0.0,0.3559322033898305,0.0,-93.0,-85.1883915245,0.0,67.48979591836735,25.244897959183675,6567.0,repeat
6836,616.0,0.0,0.8068181818181818,0.0,189.5,168.9019116923,0.0,83.97849462365592,62.17204301075269,3745.0,repeat
6837,122.0,0.0,0.5491803278688525,0.0,4.5,-0.45717264660000023,0.0,84.0,8.419354838709678,8696.0,repeat
6838,514.0,0.0,0.30739299610894943,0.0,-108.5,-100.4980548804,0.0,69.01063829787235,17.372340425531913,8046.0,repeat
6839,283.0,0.0,0.5406360424028268,0.0,9.0,9.661813438200003,0.0,40.42857142857143,19.28571428571429,4873.0,repeat
6840,188.0,0.0,0.5531914893617021,0.0,21.5,8.745254367900001,0.0,76.01020408163265,28.79591836734694,8097.0,repeat
6841,473.0,0.0,0.8266384778012685,0.0,172.5,140.1846220706,0.0,57.377551020408156,64.86734693877551,2581.0,repeat
6842,199.0,0.0,0.5226130653266332,0.0,-7.0,-4.2540373049,0.0,42.47959183673469,43.255102040816325,2628.0,repeat
6844,277.0,0.0,0.4584837545126354,0.0,13.0,-16.2437229311,0.0,73.8936170212766,27.19148936170213,6655.0,repeat
6845,196.0,0.0,0.3979591836734694,0.0,-18.5,-24.6421932505,0.0,41.70967741935484,34.8494623655914,2786.0,repeat
6846,108.0,0.0,0.32407407407407407,0.0,-29.5,-20.7013364174,0.0,32.83870967741935,19.806451612903224,3206.0,repeat
6847,219.0,0.0,0.7853881278538812,0.0,58.0,52.6334383793,0.0,66.56989247311827,45.1505376344086,4248.0,repeat
6848,202.0,0.0,0.6782178217821783,0.0,29.0,26.9259974163,0.0,48.83870967741935,42.98924731182796,2432.0,repeat
6849,130.0,0.0,0.5230769230769231,0.0,-6.0,-0.4289085073000013,0.0,34.244897959183675,46.795918367346935,2542.0,repeat
6850,607.0,0.0,0.8039538714991763,0.0,172.5,165.0968675684,0.0,99.60215053763442,62.623655913978496,4058.0,repeat
6851,376.0,0.0,0.5930851063829787,0.0,37.5,19.720949974499998,0.0,76.3061224489796,45.04081632653061,5258.0,repeat
6852,561.0,0.0,0.42245989304812837,0.0,-38.0,-55.5219376284,0.0,94.58490566037736,14.056603773584905,11432.0,repeat
6853,251.0,0.0,0.7131474103585658,0.0,49.5,44.0853777493,0.0,45.339622641509436,55.35849056603774,2338.0,repeat
6854,96.0,0.0,0.7604166666666666,0.0,23.5,21.2232516685,0.0,15.264150943396226,23.433962264150942,466.0,repeat
6855,10.0,0.0,0.0,0.0,-4.5,-6.398046828,0.0,0.0,0.0,0.0,new
6856,261.0,0.0,0.7471264367816092,0.0,56.5,54.5979649506,0.0,68.30188679245283,64.66037735849056,3040.0,repeat
6857,110.0,0.0,0.5181818181818182,0.0,10.5,-1.5856799738000005,0.0,20.666666666666668,41.76470588235294,1846.0,repeat
6858,362.0,0.0,0.5,0.0,-1.5,-6.838945221799999,0.0,97.94117647058823,24.176470588235293,9372.0,repeat
6859,148.0,0.0,0.4391891891891892,0.0,-5.5,-13.540671888,0.0,23.0188679245283,17.264150943396228,2504.0,repeat
6860,147.0,0.0,0.48299319727891155,0.0,-7.5,-11.1455808307,0.0,32.056603773584904,22.9811320754717,2638.0,repeat
6861,161.0,0.0,0.6521739130434783,0.0,20.0,16.1178261536,0.0,26.11320754716981,17.32075471698113,1290.0,repeat
6862,527.0,0.0,0.4155597722960152,0.0,-58.0,-54.175555660499995,0.0,85.0377358490566,10.320754716981131,10182.0,repeat
6863,572.0,0.0,0.5314685314685315,0.0,17.0,6.976340966900004,0.0,95.33962264150944,25.09433962264151,9852.0,repeat
6864,356.0,0.0,0.4887640449438202,0.0,-7.5,-10.075456935400005,0.0,40.9622641509434,29.150943396226417,3554.0,repeat
6865,406.0,0.0,0.5049261083743842,0.0,0.5,-9.241082570099996,0.0,49.924528301886795,30.867924528301888,4288.0,repeat
6866,450.0,0.0,0.48444444444444446,0.0,-12.0,-16.505068885400007,0.0,76.84905660377359,26.056603773584907,7404.0,repeat
6867,558.0,0.0,0.7491039426523297,0.0,140.5,125.9207007299,0.0,75.39622641509433,50.62264150943396,4902.0,repeat
6868,10.0,0.0,0.0,0.0,-4.5,-6.398046828,0.0,0.0,0.0,0.0,new
6869,183.0,0.0,0.6174863387978142,0.0,14.5,11.2070251501,0.0,39.113207547169814,33.735849056603776,2632.0,repeat
6870,222.0,0.0,0.4594594594594595,0.0,-9.0,-12.1314599312,0.0,36.094339622641506,25.92452830188679,2960.0,repeat
6871,173.0,0.0,0.5780346820809249,0.0,2.5,8.1469583573,0.0,47.41121495327103,37.981308411214954,4723.0,repeat
6872,297.0,0.0,0.3063973063973064,0.0,-67.0,-58.7030632681,0.0,74.90566037735849,5.679245283018868,9002.0,repeat
6873,104.0,0.0,0.25961538461538464,0.0,-23.0,-27.1904116189,0.0,60.0,8.0,1586.0,repeat
6874,455.0,0.0,0.7230769230769231,0.0,117.0,91.9744444726,0.0,56.56603773584906,28.358490566037737,5016.0,repeat
6876,590.0,0.0,0.37966101694915255,0.0,-61.5,-79.6679377504,0.0,92.9622641509434,8.339622641509434,11582.0,repeat
6877,553.0,0.0,0.3399638336347197,0.0,-110.0,-104.7499999236,0.0,88.11320754716981,25.69811320754717,8704.0,repeat
6878,37.0,0.0,0.7297297297297297,0.0,4.0,6.9594711869,0.0,0.0,0.0,0.0,repeat
6879,511.0,0.0,0.15459882583170254,0.0,-184.5,-188.25372944309999,0.0,58.73584905660378,1.3396226415094339,7684.0,repeat
6880,254.0,0.0,0.46062992125984253,0.0,-12.5,-13.700357181400001,0.0,50.698113207547166,14.735849056603774,5028.0,repeat
6881,414.0,0.0,0.6980676328502415,0.0,90.0,79.1838786478,0.0,46.03921568627451,17.11764705882353,5050.0,repeat
6882,545.0,0.0,0.41834862385321103,0.0,-45.5,-51.3453065775,0.0,83.41509433962264,18.11320754716981,9258.0,repeat
6883,229.0,0.0,0.3231441048034934,0.0,-41.0,-43.4282205061,0.0,36.924528301886795,6.0,4110.0,repeat
6884,396.0,0.0,0.803030303030303,0.0,129.5,115.1858943264,0.0,41.81132075471698,48.283018867924525,2722.0,repeat
6885,198.0,0.0,0.3333333333333333,0.0,-36.5,-35.386741215,0.0,88.01960784313725,5.509803921568627,11564.0,repeat
6886,590.0,0.0,0.7728813559322034,0.0,181.5,156.0356531024,0.0,97.0,48.78431372549019,6896.0,repeat
6888,549.0,0.0,0.7049180327868853,0.0,141.0,97.3228307344,0.0,98.64150943396227,30.9811320754717,9262.0,repeat
6889,242.0,0.0,0.628099173553719,0.0,35.5,22.1687177809,0.0,88.33962264150944,29.962264150943398,8350.0,repeat
6890,203.0,0.0,0.7487684729064039,0.0,48.5,43.0535257463,0.0,40.113207547169814,54.075471698113205,1812.0,repeat
6891,507.0,0.0,0.4280078895463511,0.0,-67.5,-40.9680228823,0.0,85.96078431372548,48.19607843137255,6132.0,repeat
6892,82.0,0.0,0.6097560975609756,0.0,12.0,4.6895470539,0.0,97.0,43.0,1178.0,repeat
6893,587.0,0.0,0.899488926746167,0.0,249.5,228.9656777128,0.0,96.68627450980392,74.82352941176471,3286.0,repeat
6894,538.0,0.0,0.3680297397769517,0.0,-66.5,-76.0541613554,0.0,74.2156862745098,7.0588235294117645,8430.0,repeat
6895,353.0,0.0,0.5495750708215298,0.0,30.5,11.162646743000005,0.0,35.254901960784316,21.274509803921568,3704.0,repeat
6896,597.0,0.0,0.6381909547738693,0.0,94.0,72.8611285832,0.0,92.05882352941177,58.411764705882355,4550.0,repeat
6897,534.0,0.0,0.28277153558052437,0.0,-131.5,-130.3892378608,0.0,90.68627450980392,20.313725490196077,9230.0,repeat
6898,590.0,0.0,0.5711864406779661,0.0,61.5,34.9695777862,0.0,96.56862745098039,19.19607843137255,10026.0,repeat
6899,514.0,0.0,0.9202334630350194,0.0,231.0,216.3526309122,0.0,93.82352941176471,78.62745098039215,2618.0,repeat
6901,84.0,0.0,0.6547619047619048,0.0,9.0,10.214956762,0.0,30.862745098039216,55.411764705882355,1720.0,repeat
6902,527.0,0.0,0.7912713472485768,0.0,162.0,148.7791432934,0.0,92.45098039215686,48.509803921568626,6064.0,repeat
6903,493.0,0.0,0.718052738336714,0.0,115.0,97.9358902921,0.0,95.88235294117646,31.15686274509804,8852.0,repeat
6904,461.0,0.0,0.8177874186550976,0.0,162.5,143.2517823848,0.0,70.98130841121495,51.28971962616822,5032.0,repeat
6906,590.0,0.0,0.3169491525423729,0.0,-112.5,-124.838114502,0.0,89.31372549019608,17.392156862745097,9592.0,repeat
6907,539.0,0.0,0.41929499072356213,0.0,-55.5,-53.614209602399995,0.0,75.88235294117646,13.803921568627452,8142.0,repeat
6908,481.0,0.0,0.5966735966735967,0.0,55.0,35.86668830000001,0.0,62.90196078431372,50.8235294117647,4406.0,repeat
6909,515.0,0.0,0.8252427184466019,0.0,175.0,159.2657319469,0.0,84.33333333333333,54.568627450980394,4816.0,repeat
6910,590.0,0.0,0.29152542372881357,0.0,-154.5,-137.0600805624,0.0,100.0,14.490196078431373,10894.0,repeat
6911,477.0,0.0,0.31446540880503143,0.0,-93.5,-99.1349607856,0.0,70.86274509803921,27.45098039215686,6130.0,repeat
6912,447.0,0.0,0.5234899328859061,0.0,8.5,2.8944752909000044,0.0,84.50980392156863,28.098039215686274,8056.0,repeat
6913,589.0,0.0,0.7521222410865874,0.0,164.5,137.7044975608,0.0,98.62745098039215,38.64705882352941,8018.0,repeat
6914,302.0,0.0,0.8708609271523179,0.0,133.0,110.4467781614,0.0,20.568627450980394,54.3921568627451,1084.0,repeat
6915,496.0,0.0,0.7681451612903226,0.0,148.0,127.0746691319,0.0,69.74509803921569,39.15686274509804,5820.0,repeat
6916,379.0,0.0,0.8786279683377308,0.0,154.5,140.50612790579999,0.0,61.33333333333334,65.74509803921569,2568.0,repeat
6917,522.0,0.0,0.6360153256704981,0.0,89.5,67.4313686569,0.0,73.7843137254902,17.80392156862745,7380.0,repeat
6918,173.0,0.0,0.7341040462427746,0.0,42.0,37.0934044623,0.0,31.784313725490197,65.92156862745098,1042.0,repeat
6919,568.0,0.0,0.8714788732394366,0.0,227.5,209.0755402361,0.0,87.66037735849056,62.37735849056604,4574.0,repeat
6920,465.0,0.0,0.4150537634408602,0.0,-44.5,-45.991209819,0.0,54.64705882352941,12.176470588235293,5818.0,repeat
6921,279.0,0.0,0.5770609318996416,0.0,12.5,14.0285219742,0.0,72.54901960784314,22.823529411764707,6640.0,repeat
6922,477.0,0.0,0.8805031446540881,0.0,191.0,181.2564868805,0.0,74.29411764705883,64.23529411764706,3370.0,repeat
6923,66.0,0.0,0.696969696969697,0.0,8.5,9.9312979565,0.0,59.45098039215687,27.627450980392158,5794.0,repeat
6924,590.0,0.0,0.8508474576271187,0.0,237.5,204.1928207084,0.0,100.0,57.92156862745098,6124.0,repeat
6925,280.0,0.0,0.925,0.0,138.0,121.1887020485,0.0,19.568627450980394,64.01960784313725,898.0,repeat
6926,398.0,0.0,0.5653266331658291,0.0,23.5,20.518310753499996,0.0,60.70588235294119,44.411764705882355,3990.0,repeat
6927,533.0,0.0,0.801125703564728,0.0,199.0,155.0751949816,0.0,70.71698113207547,45.943396226415096,5078.0,repeat
6928,463.0,0.0,0.8272138228941684,0.0,159.0,146.1739072663,0.0,75.58823529411765,45.76470588235294,5128.0,repeat
6929,590.0,0.0,0.7271186440677966,0.0,130.5,129.899354187,0.0,94.94339622641509,71.94339622641509,3490.0,repeat
6930,100.0,0.0,0.71,0.0,18.0,16.8893061257,0.0,49.20754716981132,41.35849056603774,3638.0,repeat
6931,206.0,0.0,0.2621359223300971,0.0,-50.5,-56.693887821,0.0,38.81132075471698,1.3584905660377358,3956.0,repeat
6932,293.0,0.0,0.47440273037542663,0.0,-8.5,-18.4239807021,0.0,76.18867924528301,19.30188679245283,7872.0,repeat
6933,442.0,0.0,0.8122171945701357,0.0,171.0,130.8082664336,0.0,55.79245283018868,47.54716981132076,3712.0,repeat
6934,348.0,0.0,0.8764367816091954,0.0,147.0,127.0887317656,0.0,51.132075471698116,42.58490566037736,3450.0,repeat
6935,103.0,0.0,0.4368932038834951,0.0,-12.0,-13.0860159393,0.0,17.30188679245283,39.81132075471698,1258.0,repeat
6936,453.0,0.0,0.26048565121412803,0.0,-131.5,-122.3204091491,0.0,76.90654205607477,20.289719626168225,9316.0,repeat
6937,494.0,0.0,0.3299595141700405,0.0,-105.0,-104.7293961627,0.0,70.05660377358491,20.67924528301887,7434.0,repeat
6938,190.0,0.0,0.49473684210526314,0.0,-3.5,-10.4571351264,0.0,41.0,29.0,3300.0,repeat
6939,574.0,0.0,0.2926829268292683,0.0,-136.0,-133.9453919357,0.0,99.29906542056075,10.504672897196262,13008.0,repeat
6940,580.0,0.0,0.6672413793103448,0.0,103.5,87.0758931748,0.0,96.26415094339623,24.867924528301888,9516.0,repeat
6941,54.0,0.0,0.7777777777777778,0.0,15.5,12.3444970004,0.0,45.0,59.0,470.0,repeat
6942,259.0,0.0,0.5521235521235521,0.0,18.0,5.6368388942,0.0,62.15094339622642,34.094339622641506,5134.0,repeat
6943,592.0,0.0,0.2989864864864865,0.0,-141.5,-130.2085585028,0.0,93.62264150943396,22.264150943396228,9758.0,repeat
6944,606.0,0.0,0.23102310231023102,0.0,-184.0,-172.3538016173,0.0,95.60377358490567,8.660377358490566,11968.0,repeat
6945,565.0,0.0,0.3893805309734513,0.0,-54.5,-68.0835487317,0.0,100.0,7.627450980392158,11848.0,repeat
6946,606.0,0.0,0.5495049504950495,0.0,47.0,21.5402643457,0.0,96.26415094339623,12.320754716981131,11546.0,repeat
6947,590.0,0.0,0.5898305084745763,0.0,80.5,51.8278042578,0.0,95.58490566037736,16.77358490566038,11252.0,repeat
6948,590.0,0.0,0.2847457627118644,0.0,-136.5,-137.1113456814,0.0,100.0,14.584905660377359,11418.0,repeat
6949,590.0,0.0,0.6457627118644068,0.0,122.5,78.08733383399999,0.0,83.9245283018868,26.28301886792453,8380.0,repeat
6950,450.0,0.0,0.4688888888888889,0.0,-9.0,-23.228174107599994,0.0,55.96226415094339,18.37735849056604,6298.0,repeat
6951,136.0,0.0,0.3014705882352941,0.0,-31.0,-32.3023510642,0.0,31.849056603773583,22.81132075471698,2764.0,repeat
6952,606.0,0.0,0.8102310231023102,0.0,209.0,180.5668200491,0.0,99.33962264150944,48.867924528301884,7410.0,repeat
6953,225.0,0.0,0.3511111111111111,0.0,-43.0,-38.6183527822,0.0,83.75471698113208,8.056603773584907,10356.0,repeat
6954,180.0,0.0,0.5833333333333334,0.0,21.5,8.6429434189,0.0,52.54716981132076,32.20754716981132,4460.0,repeat
6955,216.0,0.0,0.6342592592592593,0.0,36.0,21.9127934419,0.0,45.075471698113205,30.056603773584907,4158.0,repeat
6956,135.0,0.0,0.4962962962962963,0.0,-7.5,-6.864660985,0.0,29.924528301886788,24.735849056603772,2482.0,repeat
6957,216.0,0.0,0.5277777777777778,0.0,8.0,-0.853400884199999,0.0,36.27450980392157,23.372549019607842,3378.0,repeat
6958,590.0,0.0,0.37966101694915255,0.0,-83.5,-75.7427677568,0.0,100.0,8.018867924528303,12500.0,repeat
6959,226.0,0.0,0.6150442477876106,0.0,26.0,17.437302389,0.0,46.20754716981132,34.15094339622642,3978.0,repeat
6960,555.0,0.0,0.3747747747747748,0.0,-67.0,-76.49825892610001,0.0,70.90566037735849,10.660377358490566,8796.0,repeat
6961,318.0,0.0,0.3867924528301887,0.0,-41.5,-43.5202822933,0.0,79.33962264150944,16.62264150943396,8808.0,repeat
6962,547.0,0.0,0.6526508226691042,0.0,103.0,79.7590179864,0.0,83.0377358490566,24.90566037735849,8216.0,repeat
6963,579.0,0.0,0.3644214162348877,0.0,-83.5,-81.01546448559999,0.0,88.98113207547169,14.000000000000002,10422.0,repeat
6964,520.0,0.0,0.3173076923076923,0.0,-114.5,-110.3826207984,0.0,45.8411214953271,24.897196261682243,5731.0,repeat
6965,109.0,0.0,0.43119266055045874,0.0,-13.5,-12.1094866252,0.0,43.0,16.28301886792453,4188.0,repeat
6966,128.0,0.0,0.640625,0.0,24.0,12.4589068257,0.0,34.0,36.056603773584904,2308.0,repeat
6967,551.0,0.0,0.17785843920145192,0.0,-197.0,-188.6605042105,0.0,95.29411764705883,6.3725490196078445,11790.0,repeat
6968,561.0,0.0,0.6773618538324421,0.0,113.0,90.7645739948,0.0,90.52830188679245,28.22641509433962,8732.0,repeat
6969,206.0,0.0,0.3446601941747573,0.0,-38.0,-33.5109526031,0.0,53.850467289719624,22.66355140186916,7842.0,repeat
6970,167.0,0.0,0.49700598802395207,0.0,1.5,-8.3368020859,0.0,43.90654205607477,20.49532710280374,5279.0,repeat
6971,577.0,0.0,0.21143847487001732,0.0,-185.5,-174.431102437,0.0,94.09345794392523,12.97196261682243,12411.0,repeat
6972,510.0,0.0,0.7627450980392156,0.0,143.0,130.1416880478,0.0,0.0,0.0,0.0,repeat
6973,247.0,0.0,0.43724696356275305,0.0,-16.0,-13.332033810899999,0.0,80.77570093457943,13.30841121495327,9676.0,repeat
6974,458.0,0.0,0.2314410480349345,0.0,-149.0,-132.62533878119999,0.0,89.48598130841121,13.392523364485982,11220.0,repeat
6975,162.0,0.0,0.3888888888888889,0.0,-24.5,-27.3986751281,0.0,30.88679245283019,3.056603773584906,2552.0,repeat
6976,148.0,0.0,0.3581081081081081,0.0,-19.5,-27.0992720642,0.0,28.339622641509433,16.943396226415093,2532.0,repeat
6977,593.0,0.0,0.40472175379426645,0.0,-67.5,-64.6969568434,0.0,94.39252336448598,11.093457943925234,12334.0,repeat
6978,503.0,0.0,0.22664015904572565,0.0,-146.5,-145.3005239677,0.0,94.39252336448598,8.504672897196262,12440.0,repeat
6979,437.0,0.0,0.20823798627002288,0.0,-150.0,-137.5187419475,0.0,58.504672897196265,21.205607476635514,6788.0,repeat
6980,694.0,0.0,0.44668587896253603,0.0,-18.5,-32.492919522399994,0.0,97.89719626168224,5.80373831775701,13404.0,repeat
6981,485.0,0.0,0.2515463917525773,0.0,-137.5,-127.3277089814,0.0,67.10280373831776,15.289719626168225,8534.0,repeat
6982,481.0,0.0,0.22245322245322247,0.0,-148.0,-147.1896900286,0.0,81.41121495327103,10.504672897196262,10825.0,repeat
6983,511.0,0.0,0.8356164383561644,0.0,192.5,166.315216106,0.0,73.58823529411765,52.90196078431372,5144.0,repeat
6984,231.0,0.0,0.3722943722943723,0.0,-24.0,-36.4832754939,0.0,56.177570093457945,10.19626168224299,6979.0,repeat
6985,6.0,0.0,0.8333333333333334,0.0,2.5,1.8476479293,0.0,0.0,0.0,0.0,new
6986,520.0,0.0,0.38653846153846155,0.0,-50.0,-66.57519531080001,0.0,78.97196261682242,9.700934579439252,9869.0,repeat
6987,178.0,0.0,0.33146067415730335,0.0,-36.5,-32.4813614432,0.0,73.37383177570094,6.897196261682243,9516.0,repeat
6989,596.0,0.0,0.2634228187919463,0.0,-147.0,-153.1278693462,0.0,94.39252336448598,9.401869158878505,12376.0,repeat
6990,574.0,0.0,0.6724738675958188,0.0,120.0,89.0617917859,0.0,92.99065420560747,30.299065420560748,9357.0,repeat
6991,690.0,0.0,0.1927536231884058,0.0,-241.5,-228.5195199645,0.0,91.84905660377359,7.6415094339622645,11750.0,repeat
6992,238.0,0.0,0.41596638655462187,0.0,-9.5,-24.000665280099998,0.0,71.96261682242991,8.401869158878505,8883.0,repeat
6993,529.0,0.0,0.29867674858223064,0.0,-132.5,-116.1552224586,0.0,82.89719626168224,24.093457943925234,9315.0,repeat
6994,476.0,0.0,0.21008403361344538,0.0,-158.5,-143.9020103746,0.0,47.58490566037736,11.943396226415095,5700.0,repeat
6995,547.0,0.0,0.7513711151736746,0.0,151.5,127.2585922376,0.0,81.70093457943925,44.06542056074766,7326.0,repeat
6996,304.0,0.0,0.4967105263157895,0.0,-3.0,-5.7022815976,0.0,65.76635514018693,25.878504672897197,6723.0,repeat
6997,359.0,0.0,0.5766016713091922,0.0,30.0,26.046393375500006,0.0,66.28971962616822,29.588785046728972,6863.0,repeat
6998,136.0,0.0,0.45588235294117646,0.0,-8.0,-9.5521621748,0.0,31.887850467289724,17.186915887850468,3704.0,repeat
6999,396.0,0.0,0.2297979797979798,0.0,-132.0,-117.2998257157,0.0,48.018691588785046,22.682242990654206,5987.0,repeat
7000,367.0,0.0,0.1989100817438692,0.0,-136.0,-120.5810568348,0.0,49.80392156862745,12.803921568627452,5018.0,repeat
7001,588.0,0.0,0.42346938775510207,0.0,-56.5,-47.574328333699995,0.0,100.0,24.598130841121495,11060.0,repeat
7002,190.0,0.0,0.3368421052631579,0.0,-45.0,-38.8221437126,0.0,51.80373831775701,12.186915887850468,6896.0,repeat
7003,541.0,0.0,0.8817005545286506,0.0,218.5,201.3990210179,0.0,88.09345794392523,62.58878504672897,4990.0,repeat
